URL,Title,Price_Raw,Année-Modèle,Boite de vitesses,Type de carburant,Kilométrage,Marque,Modèle,Nombre de portes,Origine,Première main,Puissance fiscale,État
https://www.avito.ma/fr/gauthier/voitures_d_occasion/lhyundai_tucson_57321925.htm,lhyundai tucson,240 000 DH,2021,Automatique,Diesel,42850,Hyundai,Tucson,,,,,
https://www.avito.ma/fr/sidi_maarouf/voitures_d_occasion/Peugeot_3008_Diesel_Automatique_2019_%C3%A0_Casablanca_57321908.htm,Peugeot 3008 Diesel Automatique 2019 à Casablanca,200 000 DH,2019,Automatique,Diesel,110000,Peugeot,3008,,,,,
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Peugeot_3008_Diesel_Automatique_2017_57321910.htm,Peugeot 3008 Diesel Automatique 2017,200 000 DH,2017,Automatique,Diesel,150000,Peugeot,3008,,,,,
https://www.avito.ma/fr/ouarzazate/voitures_d_occasion/AUDI_A5_57321891.htm,AUDI A5,Demander le prix,2013,Automatique,Diesel,200000,Audi,A5,,,,,
https://www.avito.ma/fr/safir/voitures_d_occasion/Volkswagen_Tiguan_Diesel_Automatique_2016_57007447.htm,Volkswagen Tiguan Diesel Automatique 2016,Demander le prix,2016,Automatique,Diesel,160000,Volkswagen,Tiguan,,,,,
https://www.avito.ma/fr/agdal/voitures_d_occasion/Audi_Q8_Diesel_Automatique_2020_%C3%A0_F%C3%A8s_57098990.htm,Audi Q8 Diesel Automatique 2020 à Fès,Demander le prix,2020,Automatique,Diesel,170000,Audi,Q8,5,Importée neuve,Non,12 CV,Excellent
https://www.avito.ma/fr/californie/voitures_d_occasion/Volkswagen_Golf_8_Diesel_Automatique_2024_54688794.htm,Volkswagen Golf 8 Diesel Automatique 2024,335 000 DH,2022,Automatique,Diesel,30000,Volkswagen,Golf 8,,,,,
https://www.avito.ma/fr/bouskoura_centre/voitures_d_occasion/Volkswagen_Tiguan_57321808.htm,Volkswagen Tiguan,280 000 DH,2021,Automatique,Diesel,170000,Volkswagen,Tiguan,5,,Non,8 CV,Excellent
https://www.avito.ma/fr/ben_serguaou/voitures_d_occasion/Ford_fiesta_essence_2010_57321802.htm,Ford fiesta essence 2010,73 000 DH,2010,Manuelle,Essence,180000,Ford,Fiesta,,,,,
https://www.avito.ma/fr/californie/voitures_d_occasion/Peugeot_203_57321806.htm,Peugeot 203,165 000 DH,1980 ou plus ancien,Manuelle,Essence,80000,Peugeot,203,,,,,
https://www.avito.ma/fr/a%C3%AFn_chock/voitures_d_occasion/Peugeot_308_Allure_toutes_options_57286434.htm,Peugeot 308 Allure toutes options,170 000 DH,2017,Manuelle,Diesel,150000,Peugeot,308,,,,,
https://www.avito.ma/fr/centre_ville/voitures_d_occasion/Audio_A3_2014_2024_57321786.htm,Audio A3 2014 2024,210 000 DH,2014,Automatique,Diesel,190000,Audi,A3,,,,,
https://www.avito.ma/fr/quartier_soufal/voitures_d_occasion/%C3%80_vendre_ou_reprise_par_C220___2009_2010_57321781.htm,"À vendre ou reprise par C220 , 2009/2010",168 000 DH,2014,Automatique,Diesel,180000,Hyundai,Santa Fe,,,,,
https://www.avito.ma/fr/hay_el_fath/voitures_d_occasion/Land_Rover_Range_Rover_Diesel_Automatique_2020_57321790.htm,Land Rover Range Rover Diesel Automatique 2020,Demander le prix,2020,Automatique,Diesel,60000,Land Rover,Range Rover,,,,,
https://www.avito.ma/fr/al_wifaq/voitures_d_occasion/M%C3%A9gane_2_portes_57321766.htm,Mégane 2 portes,81 000 DH,2010,Manuelle,Diesel,190000,Renault,Megane,,,,,
https://www.avito.ma/fr/ain_sebaa/voitures_d_occasion/Focus_titanium_57321764.htm,Focus titanium,136 000 DH,2012,Manuelle,Diesel,200000,Ford,Focus,,,,,
https://www.avito.ma/fr/maarif/voitures_d_occasion/Volvo_V40_automatique_2018_100K_57321763.htm,Volvo V40 automatique 2018 100K,170 000 DH,2018,Automatique,Diesel,100000,Volvo,V40,,,,,
https://www.avito.ma/fr/ain_amiyer/voitures_d_occasion/Dacia_Logan_diesel_toutes_options_57321769.htm,Dacia Logan diesel toutes options,97 000 DH,2015,Manuelle,Diesel,140000,Dacia,Logan,,,,,
https://www.avito.ma/fr/azib_derai/voitures_d_occasion/Polo_diesel_57321761.htm,Polo diesel,102 000 DH,2012,Manuelle,Diesel,70000,Volkswagen,Polo,,,,,
https://www.avito.ma/fr/agdal/voitures_d_occasion/Citro%C3%ABn_C3_Diesel_Manuelle_2019_%C3%A0_Oujda_57321742.htm,Citroën C3 Diesel Manuelle 2019 à Oujda,119 000 DH,2019,Manuelle,Diesel,5000,Citroën,C3,,,,,
https://www.avito.ma/fr/harhoura/voitures_d_occasion/Peugeot_308_57321720.htm,Peugeot 308,200 000 DH,2022,Automatique,Diesel,75000,Peugeot,308,,,,,
https://www.avito.ma/fr/maarif/voitures_d_occasion/Volkswagen_Tiguan_Diesel_Automatique_2024_57321728.htm,Volkswagen Tiguan Diesel Automatique 2024,395 000 DH,2024,Automatique,Diesel,70000,Volkswagen,Tiguan,,,,,
https://www.avito.ma/fr/a%C3%AFn_chock/voitures_d_occasion/Dacia_Duster_toutes_options_57321725.htm,Dacia Duster toutes options,165 000 DH,2019,Manuelle,Diesel,120000,Dacia,Duster,,,,,
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Peugeot_57321709.htm,Peugeot,160 000 DH,2021,Manuelle,Diesel,90000,Peugeot,308,,,,,
https://www.avito.ma/fr/agadir_oufella/voitures_d_occasion/Opel_57321707.htm,Opel,53 000 DH,2005,Manuelle,Diesel,0,Opel,Vectra,,,,,
https://www.avito.ma/fr/tanger_city_center/voitures_d_occasion/Renault_Clio_Diesel_Manuelle_2022_%C3%A0_Tanger_57321705.htm,Renault Clio Diesel Manuelle 2022 à Tanger,140 000 DH,2022,Manuelle,Diesel,150000,Renault,Clio,,,,,
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Dacia_duster_2022_57321703.htm,Dacia duster 2022,163 000 DH,2022,Manuelle,Diesel,130000,Dacia,Duster,,,,,
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Fiesta_Ford_57321708.htm,Fiesta Ford,105 000 DH,2018,Manuelle,Diesel,140000,Ford,Fiesta,,,,,
https://www.avito.ma/fr/centre_ville/voitures_d_occasion/Megane_sedan_techno_2025_57321683.htm,Megane sedan techno 2025,265 000 DH,2025,Automatique,Diesel,0,Renault,Clio,,,,,
https://www.avito.ma/fr/2_mars/voitures_d_occasion/Toyota_RAV_4_Diesel_Manuelle_2007_%C3%A0_Casablanca_57321686.htm,Toyota RAV-4 Diesel Manuelle 2007 à Casablanca,85 000 DH,2007,Manuelle,Diesel,160000,Toyota,RAV-4,,,,,
https://www.avito.ma/fr/centre/voitures_d_occasion/Porsche_Cayenne_%C3%A0_vendre_57321671.htm,Porsche Cayenne à vendre,210 000 DH,2013,Automatique,Diesel,180000,Porsche,Cayenne,,,,,
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Mercedes_Benz_220_Diesel_Automatique_2012_%C3%A0_Rabat_57321677.htm,Mercedes-Benz 220 Diesel Automatique 2012 à Rabat,170 000 DH,2012,Automatique,Diesel,200000,Mercedes-Benz,220,,,,,
https://www.avito.ma/fr/annakhil/voitures_d_occasion/C_elysee_Citro%C3%ABn_57321679.htm,C-elysee Citroën,132 000 DH,2023,Manuelle,Diesel,70000,Citroën,C-Elysée,,,,,
https://www.avito.ma/fr/sidi_bernoussi/voitures_d_occasion/Opel_Corsa_Diesel_Manuelle_2023_%C3%A0_Casablanca_57321672.htm,Opel Corsa Diesel Manuelle 2023 à Casablanca,145 000 DH,2023,Manuelle,Diesel,85000,Opel,Corsa,,,,,
https://www.avito.ma/fr/m_hamid/voitures_d_occasion/Peugeot_2008_GT_Line_Automatique_Marrakech_57325506.htm,Peugeot 2008 GT-Line Automatique Marrakech,254 000 DH,2020,Automatique,Diesel,94000,Peugeot,2008,,,,,
https://www.avito.ma/fr/bouskoura_centre/voitures_d_occasion/Kongoo_bagra_2017_57321661.htm,Kongoo bagra 2017,Demander le prix,2017,Manuelle,Diesel,200000,Renault,Kangoo,,,,,
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Volkswagen_57321648.htm,Volkswagen,70 000 DH,1999,Manuelle,Diesel,35000,Volkswagen,Bora,,,,,
https://www.avito.ma/fr/zemamra/voitures_d_occasion/Dacia_Logan_2019_57321646.htm,Dacia Logan 2019,103 000 DH,2019,Manuelle,Diesel,130000,Dacia,Logan,,,,,
https://www.avito.ma/fr/sidi_moumen/voitures_d_occasion/HYUNDAI_TUCSON_2011_57321664.htm,HYUNDAI TUCSON 2011,115 000 DH,2011,Automatique,Diesel,180000,Hyundai,Tucson,,,,,
https://www.avito.ma/fr/centre/voitures_d_occasion/GOLF_6_pack_GTD_57321663.htm,GOLF 6 pack GTD,124 000 DH,2011,Automatique,Diesel,170000,Volkswagen,Golf 6,,,,,
https://www.avito.ma/fr/allal_el_fassi/voitures_d_occasion/Hyundai_Tucson_Essence_Automatique_2005_57321652.htm,Hyundai Tucson Essence Automatique 2005,72 000 DH,2005,Automatique,Essence,85000,Hyundai,Tucson,,,,,
https://www.avito.ma/fr/av_mohammed_vi/voitures_d_occasion/BMW_X6_%C3%A0_vendre_57321658.htm,BMW X6 à vendre,113 000 DH,2009,Automatique,Diesel,400000,BMW,X6,,,,,
https://www.avito.ma/fr/souissi/voitures_d_occasion/BMW_S%C3%A9rie_5_Diesel_Automatique_2020_%C3%A0_Rabat_57321659.htm,BMW Série 5 Diesel Automatique 2020 à Rabat,320 000 DH,2020,Automatique,Diesel,110000,BMW,Série 5,,,,,
https://www.avito.ma/fr/a%C3%AFn_chock/voitures_d_occasion/Opel_Crossland_Diesel_Manuelle_2023_%C3%A0_Casablanca_57321624.htm,Opel Crossland Diesel Manuelle 2023 à Casablanca,165 000 DH,2023,Manuelle,Diesel,95000,Opel,Crossland,,,,,
https://www.avito.ma/fr/ain_aouda/voitures_d_occasion/___Renault_Clio_4_Diesel___2013_57321632.htm,🚗 Renault Clio 4 Diesel – 2013,85 000 DH,2013,Manuelle,Diesel,200000,Renault,Clio,,,,,
https://www.avito.ma/fr/al_maghrib_al_arabi/voitures_d_occasion/K%C3%A9nitra_Hay_Oulad_Ouijeh_57321634.htm,Kénitra Hay Oulad Ouijeh,110 000 DH,2020,Manuelle,Diesel,150000,Fiat,Tipo,,,,,
https://www.avito.ma/fr/casabarata/voitures_d_occasion/Xsara_essence_2003_57321626.htm,Xsara essence 2003,35 000 DH,2003,Manuelle,Essence,200000,Citroën,Xsara,,,,,
https://www.avito.ma/fr/la%C3%A2youne/voitures_d_occasion/Deuster_2015_tt_option_57321630.htm,Deuster 2015 tt option,Demander le prix,2015,Manuelle,Diesel,190000,Dacia,Duster,,,,,
https://www.avito.ma/fr/a%C3%AFn_diab/voitures_d_occasion/Renault_Clio_automatique_57321623.htm,Renault Clio automatique,125 000 DH,2019,Automatique,Diesel,130000,Renault,Clio,,,,,
https://www.avito.ma/fr/centre_ville/voitures_d_occasion/Dacia_Jogger_2025_57321640.htm,Dacia Jogger 2025,190 000 DH,2025,Manuelle,Diesel,0,Dacia,Jogger,,,,,
https://www.avito.ma/fr/ksar_el_kebir/voitures_d_occasion/Volkswagen_Tiguan_Diesel_Automatique_2022_57321633.htm,Volkswagen Tiguan Diesel Automatique 2022,280 000 DH,2022,Automatique,Diesel,70000,Volkswagen,Tiguan,,,,,
https://www.avito.ma/fr/belv%C3%A9d%C3%A8re/voitures_d_occasion/Volkswagen_Passat_Diesel_Automatique_2015_57321637.htm,Volkswagen Passat Diesel Automatique 2015,145 000 DH,2015,Automatique,Diesel,140000,Volkswagen,Passat,,,,,
https://www.avito.ma/fr/centre_ville/voitures_d_occasion/Dacia_Logan_Journey_2025_57321638.htm,Dacia Logan Journey 2025,172 000 DH,2025,Manuelle,Diesel,0,Dacia,Logan,,,,,
https://www.avito.ma/fr/a%C3%AFn_chock/voitures_d_occasion/Tesla_Model_3_Electrique_Automatique_2020_57269103.htm,Tesla Model 3 Electrique Automatique 2020,285 000 DH,2020,Automatique,Electrique,130000,Tesla,Model 3,,,,,
https://www.avito.ma/fr/hay_dakhla/voitures_d_occasion/Mitsubishi_Pajero_Sport_4_4_57260870.htm,Mitsubishi Pajero Sport 4*4,215 000 DH,2019,Manuelle,Diesel,120000,Mitsubishi,Pajero,,,,,
https://www.avito.ma/fr/hay_dakhla/voitures_d_occasion/Peugeot_3008_Allure_mliha_57284396.htm,Peugeot 3008 Allure mliha,235 000 DH,2021,Automatique,Diesel,95000,Peugeot,3008,,,,,
https://www.avito.ma/fr/massira_1/voitures_d_occasion/HYUNNDAI_IX35_DIESEL_57321591.htm,HYUNNDAI IX35 DIESEL,133 000 DH,2013,Manuelle,Diesel,150000,Hyundai,ix35,,,,,
https://www.avito.ma/fr/ouazzane/voitures_d_occasion/Ford_kuga_2014_%C3%A0_vendre_57321595.htm,Ford kuga 2014 à vendre,141 000 DH,2014,Manuelle,Diesel,190000,Ford,Kuga,,,,,
https://www.avito.ma/fr/maarif/voitures_d_occasion/Opel_Insignia_OPC_Innovation_2_0_170_CH_57325405.htm,Opel Insignia OPC Innovation 2.0 170 CH,220 000 DH,2020,Automatique,Diesel,150000,Opel,Insignia,,,,,
https://www.avito.ma/fr/hay_dakhla/voitures_d_occasion/Fiat_Fullbak_Double_cabine_4_4_57204773.htm,Fiat Fullbak Double cabine 4*4,162 000 DH,2021,Manuelle,Diesel,190000,Fiat,Fullback,,,,,
https://www.avito.ma/fr/hay_dakhla/voitures_d_occasion/Duster_4_4_toutes_options_57204496.htm,Duster 4*4 toutes options,173 000 DH,2020,Manuelle,Diesel,65000,Dacia,Duster,,,,,
https://www.avito.ma/fr/ain_sebaa/voitures_d_occasion/BMW_E92_320i_57295797.htm,BMW E92 320i,93 000 DH,2011,Manuelle,Essence,190000,BMW,Série 3,,,,,
https://www.avito.ma/fr/mesnana/voitures_d_occasion/Opel_Mokka_en_tr%C3%A8s_bon_%C3%A9tat_57310200.htm,Opel Mokka en très bon état,205 000 DH,2022,Automatique,Essence,50000,Opel,Mokka,,,,,
https://www.avito.ma/fr/agdal/voitures_d_occasion/Peugeot_Rifter_Diesel_Manuelle_2020_%C3%A0_F%C3%A8s_57321459.htm,Peugeot Rifter Diesel Manuelle 2020 à Fès,185 000 DH,2020,Manuelle,Diesel,25000,Peugeot,Rifter,,,,,
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Kia_57321460.htm,Kia,105 000 DH,2017,Automatique,Essence,95000,Kia,Picanto,,,,,
https://www.avito.ma/fr/sidi_kacem/voitures_d_occasion/Rexton_diesel_8_cv_56965859.htm,Rexton diesel 8 cv,125 000 DH,2015,Automatique,Diesel,100000,Ssangyong,Rexton,,,,,
https://www.avito.ma/fr/jorf_el_melha/voitures_d_occasion/Hyundai_Tucson_Diesel_Automatique_2021_57321438.htm,Hyundai Tucson Diesel Automatique 2021,Demander le prix,2021,Automatique,Diesel,95000,Hyundai,Tucson,,,,,
https://www.avito.ma/fr/settat/voitures_d_occasion/Skoda_karoq_18_57321435.htm,Skoda karoq 18,Demander le prix,2018,Automatique,Diesel,160000,Skoda,Karoq,,,,,
https://www.avito.ma/fr/a%C3%AFn_chock/voitures_d_occasion/Peugeot_208_Active_2023_57321434.htm,Peugeot 208 Active 2023,162 000 DH,2023,Manuelle,Diesel,25000,Peugeot,208,,,,,
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Volkswagen_Golf_8_GTD_Ejdiida_57321433.htm,Volkswagen Golf 8 GTD Ejdiida,385 000 DH,2021,Automatique,Diesel,85000,Volkswagen,Golf 8,,,,,
https://www.avito.ma/fr/bourgogne/voitures_d_occasion/Renault_Clio_5_57321406.htm,Renault Clio 5,150 000 DH,2021,Manuelle,Diesel,110000,Renault,Clio,,,,,
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Citroen_57321397.htm,Citroen,70 300 DH,2014,Manuelle,Essence,180000,Citroën,C-Elysée,,,,,
https://www.avito.ma/fr/a%C3%AFn_diab/voitures_d_occasion/Fiat_500_L_Diesel_Manuelle_2016_%C3%A0_Casablanca_57321400.htm,Fiat 500 L Diesel Manuelle 2016 à Casablanca,110 000 DH,2016,Manuelle,Diesel,150000,Fiat,500 L,,,,,
https://www.avito.ma/fr/a%C3%AFn_chock/voitures_d_occasion/Mercedes_benz_GLA_57321387.htm,Mercedes benz GLA,200 000 DH,2015,Automatique,Diesel,110000,Mercedes-Benz,180,,,,,
https://www.avito.ma/fr/larache/voitures_d_occasion/Volkswagen_Touran_Diesel_Automatique_2018_Dd_2025_57321390.htm,Volkswagen Touran Diesel Automatique 2018 Dd 2025,Demander le prix,2018,Automatique,Diesel,120000,Volkswagen,Touran,,,,,
https://www.avito.ma/fr/settat/voitures_d_occasion/Skoda_Karoq_57321391.htm,Skoda Karoq,Demander le prix,2021,Automatique,Diesel,180000,Skoda,Karoq,,,,,
https://www.avito.ma/fr/ain_sebaa/voitures_d_occasion/Toyota_Corolla_S140_toutes_options_57321367.htm,Toyota Corolla S140 toutes options,Demander le prix,2024,Automatique,Hybride,30000,Toyota,Corolla,,,,,
https://www.avito.ma/fr/settat/voitures_d_occasion/vw_tiguan_57321366.htm,vw tiguan,Demander le prix,2021,Automatique,Diesel,190000,Volkswagen,Tiguan,,,,,
https://www.avito.ma/fr/sidi_maarouf/voitures_d_occasion/Berlingo__7_places_57321360.htm,"Berlingo, 7 places",155 000 DH,2022,Manuelle,Diesel,190000,Citroën,Berlingo,,,,,
https://www.avito.ma/fr/amelkis/voitures_d_occasion/Marrakech_Maroc_57321363.htm,Marrakech Maroc,155 000 DH,2022,Manuelle,Diesel,50000,Dacia,Sandero,,,,,
https://www.avito.ma/fr/settat/voitures_d_occasion/Peugeot_2008_57321340.htm,Peugeot 2008,Demander le prix,2021,Automatique,Diesel,140000,Peugeot,2008,,,,,
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Fiat_Punto_Diesel_Manuelle_2008_%C3%A0_Casablanca_57321347.htm,Fiat Punto Diesel Manuelle 2008 à Casablanca,65 000 DH,2008,Manuelle,Diesel,160000,Fiat,Punto,,,,,
https://www.avito.ma/fr/hay_hassani/voitures_d_occasion/Volkswagen_mod%C3%A8le_10_2022_57321344.htm,Volkswagen modèle 10/2022,360 000 DH,2022,Automatique,Diesel,120000,Volkswagen,Touareg,,,,,
https://www.avito.ma/fr/el_bassatine/voitures_d_occasion/Ford_Focus_Diesel_Model_2017_Toute_neuve_57321351.htm,Ford Focus Diesel Model 2017 Toute neuve,147 000 DH,2017,Manuelle,Diesel,130000,Ford,Focus,,,,,
https://www.avito.ma/fr/aarid/voitures_d_occasion/Mitsubishi_Pajero_57321339.htm,Mitsubishi Pajero,190 000 DH,2012,Automatique,Diesel,300000,Mitsubishi,Pajero,,,,,
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Mercedes_Benz_c220_2003_d%C3%A9douan%C3%A9e_2010_moteur_646_57321350.htm,Mercedes-Benz c220 2003 dédouanée 2010 moteur 646,85 000 DH,2003,Manuelle,Diesel,250000,Mercedes-Benz,220,,,,,
https://www.avito.ma/fr/sidi_bernoussi/voitures_d_occasion/Ford_Focus_2016_57321335.htm,Ford Focus 2016,Demander le prix,2016,Manuelle,Diesel,200000,Ford,Focus,,,,,
https://www.avito.ma/fr/hay_mohammadi/voitures_d_occasion/Renault_Trafic_Diesel_Manuel_2016_%C3%A0_Agadir_57321336.htm,Renault Trafic Diesel Manuel 2016 à Agadir,105 000 DH,2016,Manuelle,Diesel,200000,Renault,Trafic,,,,,
https://www.avito.ma/fr/achakar/voitures_d_occasion/Mercedes_Benz_Brabus_pour_les_passionn%C3%A9s__57321348.htm,Mercedes-Benz Brabus pour les passionnés.,333 500 DH,2009,Automatique,Essence,100000,Mercedes-Benz,Classe CL,,,,,
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Peugeot_5008_Bleu_HDi_2_0_150ch_7_places_57321316.htm,Peugeot 5008 Bleu HDi 2.0 150ch 7 places,159 000 DH,2015,Manuelle,Diesel,200000,Peugeot,5008,,,,,
https://www.avito.ma/fr/oulfa/voitures_d_occasion/Gt_line_Megane_3_57321320.htm,Gt line Megane 3,130 000 DH,2013,Manuelle,Diesel,200000,Renault,Megane,,,,,
https://www.avito.ma/fr/centre_ville/voitures_d_occasion/CUPRA_FORMENTOR_2022___IMPORT%C3%89E_NEUVE_57321318.htm,CUPRA FORMENTOR 2022 – IMPORTÉE NEUVE,Demander le prix,2022,Automatique,Essence,65000,Cupra,Formentor,,,,,
https://www.avito.ma/fr/centre/voitures_d_occasion/Audi_Q5_quattro_fin_2021___40_TDI___Excellent_%C3%A9tat_57219033.htm,Audi Q5 quattro fin 2021 – 40 TDI – Excellent état,380 000 DH,2021,Automatique,Diesel,150000,Audi,Q5,,,,,
https://www.avito.ma/fr/belv%C3%A9d%C3%A8re/voitures_d_occasion/BMW_X3_18d_57321301.htm,BMW X3 18d,Demander le prix,2023,Automatique,Diesel,110000,BMW,X3,,,,,
https://www.avito.ma/fr/riad_toulal/voitures_d_occasion/Volkswagen_golf_6_57321302.htm,Volkswagen golf 6,115 000 DH,2011,Manuelle,Diesel,140000,Volkswagen,Golf 6,,,,,
https://www.avito.ma/fr/sidi_bernoussi/voitures_d_occasion/Fiat_500x_57321303.htm,Fiat 500x,Demander le prix,2018,Automatique,Diesel,85000,Fiat,500 X,,,,,
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Volkswagen_golf_7__57321274.htm,Volkswagen golf 7,146 000 DH,2014,Manuelle,Diesel,170000,Volkswagen,Golf 7,,,,,
https://www.avito.ma/fr/hay_hassani/voitures_d_occasion/Land_Rover_Range_Rover_Evoque_Diesel_Automatique_57321276.htm,Land Rover Range Rover Evoque Diesel Automatique,434 000 DH,2023,Automatique,Diesel,120000,Land Rover,Range Rover Evoque,,,,,
https://www.avito.ma/fr/a%C3%AFn_chock/voitures_d_occasion/Clio_5_manuel_1_er_main_57321272.htm,Clio 5 manuel 1 er main,158 000 DH,2023,Manuelle,Diesel,100000,Renault,Clio,,,,,
https://www.avito.ma/fr/sefrou/voitures_d_occasion/Seat_Ateca_FR_Plus_57321278.htm,Seat Ateca FR Plus,305 000 DH,2022,Automatique,Diesel,130000,Seat,Ateca,,,,,
https://www.avito.ma/fr/sidi_bernoussi/voitures_d_occasion/Peugeot_301_1_6_bluhdi_diesel_bonne_%C3%A9tat_57321253.htm,Peugeot 301 1.6 bluhdi diesel bonne état,115 000 DH,2020,Manuelle,Diesel,140000,Peugeot,301,,,,,
https://www.avito.ma/fr/2_mars/voitures_d_occasion/Hyundai_Accent_Diesel_Automatique_2023_57321246.htm,Hyundai Accent Diesel Automatique 2023,174 000 DH,2023,Automatique,Diesel,80000,Hyundai,Accent,,,,,
https://www.avito.ma/fr/almaz/voitures_d_occasion/Ford_Kuga_Hybride_ST_line_2025_57321249.htm,Ford Kuga Hybride ST line 2025,Demander le prix,2025,Automatique,Hybride,0,Ford,Kuga,,,,,
https://www.avito.ma/fr/centre_ville/voitures_d_occasion/Mercedes_CLS_350_56466195.htm,Mercedes CLS 350,Demander le prix,2017,Automatique,Diesel,200000,Mercedes-Benz,Classe CLS,,,,,
https://www.avito.ma/fr/bournazil/voitures_d_occasion/Citro%C3%ABn_C3_2019__diesel__38_500_km__1%C3%A8re_main_57254375.htm,"Citroën C3 2019, diesel, 38 500 km, 1ère main",143 000 DH,2019,Manuelle,Diesel,35000,Citroën,C3,,,,,
https://www.avito.ma/fr/beaus%C3%A9jour/voitures_d_occasion/Jeep_Cherokee_Diesel_Automatique_2016_%C3%A0_Casablanca_57321199.htm,Jeep Cherokee Diesel Automatique 2016 à Casablanca,174 000 DH,2016,Automatique,Diesel,130000,Jeep,Cherokee,,,,,
https://www.avito.ma/fr/hay_chmaou/voitures_d_occasion/Hyundai_i10_2012_57321200.htm,Hyundai i10 2012,64 000 DH,2012,Manuelle,Essence,130000,Hyundai,i10,,,,,
https://www.avito.ma/fr/khouribga/voitures_d_occasion/2021_1%C3%A8re_main_jamais_accident%C3%A9e_57321214.htm,2021 1ère main jamais accidentée,129 000 DH,2021,Manuelle,Diesel,140000,Dacia,Sandero,,,,,
https://www.avito.ma/fr/al_qods/voitures_d_occasion/El_Jadida_57321204.htm,El Jadida,115 000 DH,2012,Manuelle,Diesel,200000,Citroën,Berlingo,,,,,
https://www.avito.ma/fr/safir/voitures_d_occasion/Seat_Leon_Diesel_Manuelle_2014_%C3%A0_T%C3%A9touan_57321218.htm,Seat Leon Diesel Manuelle 2014 à Tétouan,165 000 DH,2014,Manuelle,Diesel,200000,Seat,Leon,,,,,
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Skoda_Octavia_57321217.htm,Skoda Octavia,Demander le prix,2022,Manuelle,Diesel,75000,Skoda,Octavia,,,,,
https://www.avito.ma/fr/alliance/voitures_d_occasion/Mercedes_220_57321211.htm,Mercedes 220,75 000 DH,1994,Manuelle,Diesel,250000,Mercedes-Benz,220,,,,,
https://www.avito.ma/fr/labc/voitures_d_occasion/Opel_grandland_x_2022_diesel_57118179.htm,Opel grandland x 2022 diesel,Demander le prix,2022,Manuelle,Diesel,100000,Opel,Grandland,,,,,
https://www.avito.ma/fr/a%C3%AFn_chock/voitures_d_occasion/Alfa_Romeo_mod%C3%A8le_2008_d%C3%A9douan%C3%A9e_en_2013__%D8%B9%D9%85%D8%B1%D8%A7_%D8%AC%D9%85%D9%8A_%D9%83%D8%B3%D9%8A%D8%AF%D8%A7_52576347.htm,"Alfa Romeo modèle 2008 dédouanée en 2013, عمرا جمي كسيدا",Demander le prix,2008,Manuelle,Essence,200000,Alfa Romeo,147,,,,,
https://www.avito.ma/fr/hay_saada/voitures_d_occasion/Mercedes__GLC_300_deHybride_2022_dw_2025_57268566.htm,Mercedes- GLC 300 deHybride 2022 dw 2025,Demander le prix,2022,Automatique,Hybride,90000,Mercedes-Benz,Classe GLC,,,,,
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Tiguan_2018_%C3%A0_vendre_57325014.htm,Tiguan 2018 à vendre,Demander le prix,2018,Automatique,Diesel,0,Volkswagen,Tiguan,,,,,
https://www.avito.ma/fr/a%C3%AFn_chock/voitures_d_occasion/Fiat_Punto_en_tr%C3%A8s_bon_%C3%A9tat_56333801.htm,Fiat Punto en très bon état,Demander le prix,2009,Manuelle,Essence,170000,Fiat,Punto,,,,,
https://www.avito.ma/fr/centre_ville/voitures_d_occasion/Ford_raptor_Performance_Diesel_2024_57206027.htm,Ford raptor Performance Diesel 2024,Demander le prix,2024,Automatique,Diesel,30000,Ford,raptor,,,,,
https://www.avito.ma/fr/californie/voitures_d_occasion/Dacia_Sandero_Diesel_Manuelle_2020_%C3%A0_Casablanca_57324887.htm,Dacia Sandero Diesel Manuelle 2020 à Casablanca,125 000 DH,2020,Manuelle,Diesel,140000,Dacia,Sandero,,,,,
https://www.avito.ma/fr/californie/voitures_d_occasion/Dacia_Sandero_Diesel_Manuelle_2020_%C3%A0_Casablanca_57324890.htm,Dacia Sandero Diesel Manuelle 2020 à Casablanca,125 000 DH,2020,Manuelle,Diesel,140000,Dacia,Sandero,,,,,
https://www.avito.ma/fr/centre/voitures_d_occasion/Renault_Clio_Diesel_1%C3%A8re_main_tout_options_57324846.htm,Renault Clio Diesel 1ère main tout options,Demander le prix,2007,Manuelle,Diesel,220000,Renault,Clio,,,,,
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/HYUNDAI_TUCSON_LUXE_Premi%C3%A8re_main_57295248.htm,HYUNDAI TUCSON LUXE Première main,285 000 DH,2021,Automatique,Diesel,90000,Hyundai,Tucson,,,,,
